,QuestionKey,QuestionText,QuestionTheme,userProv,userSize,userDomain,userLang,choiceRecode,choiceText,responseText,responseValue
39,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
40,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
41,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
42,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,EN,7,Yes,,7
43,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
44,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
45,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
46,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
47,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,large,philatronic,EN,7,Yes,,7
48,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,small,philatronic,FR,7,Yes,,7
49,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,EN,8,No,,8
50,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
51,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
52,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NS,large,philatronic,EN,7,Yes,,7
53,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,SK,large,philatronic,EN,7,Yes,,7
54,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
55,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,SK,medium,philatronic,EN,8,No,,8
56,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
57,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NS,medium,philatronic,EN,7,Yes,,7
58,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
59,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,8,No,,8
60,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NB,large,philatronic,EN,7,Yes,,7
61,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,7,Yes,,7
62,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,8,No,,8
63,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
64,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
65,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
66,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
67,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,7,Yes,,7
68,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,8,No,,8
69,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NB,small,philatronic,EN,7,Yes,,7
70,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,EN,7,Yes,,7
71,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
72,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
73,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
74,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,8,No,,8
75,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
76,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
77,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
78,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,8,No,,8
79,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,FR,7,Yes,,7
80,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
81,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
82,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,EN,7,Yes,,7
83,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
84,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
85,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
86,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,medium,philatronic,EN,7,Yes,,7
87,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,EN,8,No,,8
88,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,7,Yes,,7
89,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
90,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,7,Yes,,7
91,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
92,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
93,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,8,No,,8
94,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
95,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,8,No,,8
96,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
97,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,small,philatronic,FR,7,Yes,,7
98,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,8,No,,8
99,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
100,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
101,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
102,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
103,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
104,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
105,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
106,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,medium,philatronic,FR,7,Yes,,7
107,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
108,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,8,No,,8
109,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,8,No,,8
110,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,8,No,,8
111,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
112,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
113,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
114,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,FR,7,Yes,,7
115,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,8,No,,8
116,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,7,Yes,,7
117,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,8,No,,8
118,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NS,large,philatronic,EN,8,No,,8
119,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
120,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
121,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,8,No,,8
122,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
123,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
124,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
125,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,8,No,,8
126,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
127,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,8,No,,8
128,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
129,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NS,large,philatronic,EN,7,Yes,,7
130,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
131,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
132,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
133,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
134,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
135,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
136,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,PE,medium,philatronic,EN,8,No,,8
137,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,small,philatronic,FR,7,Yes,,7
138,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
139,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,EN,7,Yes,,7
140,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,FR,7,Yes,,7
141,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
142,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
143,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
144,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
145,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
146,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
147,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
148,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
149,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,8,No,,8
150,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,FR,7,Yes,,7
151,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
152,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
153,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,8,No,,8
154,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,EN,8,No,,8
155,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,FR,7,Yes,,7
156,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,FR,8,No,,8
157,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,7,Yes,,7
158,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
159,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
160,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
161,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
162,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
163,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
164,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
165,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
166,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
167,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,large,philatronic,EN,7,Yes,,7
168,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
169,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
170,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,8,No,,8
171,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
172,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
173,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,large,philatronic,EN,7,Yes,,7
174,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
175,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,FR,7,Yes,,7
176,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,8,No,,8
177,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,8,No,,8
178,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
179,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
180,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,EN,7,Yes,,7
181,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,8,No,,8
182,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,FR,8,No,,8
183,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
184,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
185,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
186,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
187,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,7,Yes,,7
188,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,FR,7,Yes,,7
189,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,FR,7,Yes,,7
190,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,7,Yes,,7
191,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,7,Yes,,7
192,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
193,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
194,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,small,philatronic,FR,8,No,,8
195,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
196,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
197,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
198,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
199,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
200,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,medium,philatronic,EN,7,Yes,,7
201,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
202,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
203,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,FR,7,Yes,,7
204,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
205,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
206,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,large,philatronic,EN,7,Yes,,7
207,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
208,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
209,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
210,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,PE,medium,philatronic,EN,7,Yes,,7
211,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
212,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
213,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
214,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,small,philatronic,EN,8,No,,8
215,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NB,large,philatronic,EN,7,Yes,,7
216,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
217,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,7,Yes,,7
218,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
219,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
220,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,8,No,,8
221,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
222,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,SK,large,philatronic,EN,7,Yes,,7
223,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
224,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,small,philatronic,EN,7,Yes,,7
225,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,medium,philatronic,EN,8,No,,8
226,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,large,philatronic,EN,7,Yes,,7
227,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,8,No,,8
228,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,7,Yes,,7
229,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
230,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
231,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,ON,large,philatronic,EN,7,Yes,,7
232,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,medium,philatronic,FR,7,Yes,,7
233,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,EN,7,Yes,,7
234,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,medium,philatronic,EN,8,No,,8
235,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
236,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,7,Yes,,7
237,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,NS,medium,philatronic,EN,7,Yes,,7
238,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,8,No,,8
239,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,EN,7,Yes,,7
240,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,medium,philatronic,FR,8,No,,8
241,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,BC,large,philatronic,EN,7,Yes,,7
242,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,Unknown,large,philatronic,EN,7,Yes,,7
243,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
244,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,MB,large,philatronic,EN,7,Yes,,7
245,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,large,philatronic,FR,8,No,,8
246,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,QC,small,philatronic,FR,7,Yes,,7
247,QID16,Does your organization work with volunteers (excluding on your board of directors)?,GOV,AB,small,other,EN,7,Yes,,7
